province,regency,district,village,postal
"Papua Barat","Kabupaten Fak Fak","Fak-fak Barat","Werba Utara","98022"
"Papua Barat","Kabupaten Fak Fak","Fak-fak Barat","Porum","98022"
"Papua Barat","Kabupaten Fak Fak","Fak-fak Timur","Kiria Bisa","98027"
"Papua Barat","Kabupaten Fak Fak","Kokas","Sosar","98016"
"Papua Barat","Kabupaten Fak Fak","Kokas","Pang Wadar","98016"
"Papua Barat","Kabupaten Fak Fak","Kokas","Kimina Kra","98016"
"Papua Barat","Kabupaten Fak Fak","Fak-fak Tengah","Nemewikarya","98012"
"Papua Barat","Kabupaten Fak Fak","Fak-fak Tengah","Raduria","98012"
"Papua Barat","Kabupaten Fak Fak","Fak-fak Tengah","Hambrangkendik","98012"
"Papua Barat","Kabupaten Fak Fak","Fak-fak Tengah","Unipokpok","98012"
"Papua Barat","Kabupaten Fak Fak","Karas","Malakuli","98032"
"Papua Barat","Kabupaten Fak Fak","Bomberay","Onim Jaya","98026"
"Papua Barat","Kabupaten Fak Fak","Kramongmongga","Tentreda","98017"
"Papua Barat","Kabupaten Fak Fak","Kramongmongga","Mbaham Ma Youn","98017"
"Papua Barat","Kabupaten Fak Fak","Teluk Patipi","Patipi Pulau","98024"
"Papua Barat","Kabupaten Fak Fak","Teluk Patipi","Offie","98024"
"Papua Barat","Kabupaten Fak Fak","Teluk Patipi","Muhri","98024"
"Papua Barat","Kabupaten Fak Fak","Teluk Patipi","Bisa","98024"
"Papua Barat","Kabupaten Fak Fak","Pariwari","Wagom","98013"
"Papua Barat","Kabupaten Fak Fak","Pariwari","Wagom Utara","98013"
"Papua Barat","Kabupaten Fak Fak","Pariwari","Kapaurtutin","98013"
"Papua Barat","Kabupaten Fak Fak","Pariwari","Sukuru Tuare","98013"
"Papua Barat","Kabupaten Fak Fak","Wartutin","Kamandur Tetar","98025"
"Papua Barat","Kabupaten Fak Fak","Fakfak Timur Tengah","Wambar","98031"
"Papua Barat","Kabupaten Fak Fak","Fakfak Timur Tengah","Wayati Barat","98031"
"Papua Barat","Kabupaten Fak Fak","Fakfak Timur Tengah","Krabelang","98031"
"Papua Barat","Kabupaten Fak Fak","Fakfak Timur Tengah","Wambar Timur","98031"
"Papua Barat","Kabupaten Fak Fak","Arguni","Taver","98014"
"Papua Barat","Kabupaten Fak Fak","Mbahamdandara","Goras Selatan","98021"
"Papua Barat","Kabupaten Fak Fak","Kayauni","Warpa","98015"
"Papua Barat","Kabupaten Fak Fak","Furwagi","Gar","98023"
"Papua Barat","Kabupaten Fak Fak","Furwagi","Werfra","98023"
"Papua Barat","Kabupaten Fak Fak","Furwagi","Sengkiti","98023"
"Papua Barat","Kabupaten Fak Fak","Furwagi","Twootkindik","98023"
"Papua Barat","Kabupaten Fak Fak","Tomage","Wamosan","98033"
"Papua Barat","Kabupaten Fak Fak","Tomage","Salawier","98033"
"Papua Barat","Kabupaten Fak Fak","Tomage","Wasa Mulya","98033"
"Papua Barat","Kabupaten Fak Fak","Tomage","Wammar","98033"
"Papua Barat","Kabupaten Teluk Bintuni","Aranday","Aranday","98151"
"Papua Barat","Kabupaten Teluk Bintuni","Moskona Utara","Merestim","98165"
"Papua Barat","Kabupaten Teluk Bintuni","Wamesa","Wamesa I/idoor","98146"
"Papua Barat","Kabupaten Teluk Bintuni","Wamesa","Wamesa Ii/yakati","98146"
"Papua Barat","Kabupaten Teluk Bintuni","Wamesa","Yansei","98146"
"Papua Barat","Kabupaten Teluk Bintuni","Fafurwar","Fruata/irowutu Ii","98133"
"Papua Barat","Kabupaten Teluk Bintuni","Fafurwar","Meryedi","98133"
"Papua Barat","Kabupaten Teluk Bintuni","Tuhiba","Sibena Raya","98145"
"Papua Barat","Kabupaten Teluk Bintuni","Tuhiba","Sibena Permai","98145"
"Papua Barat","Kabupaten Teluk Bintuni","Dataran Beimes","Horna","98142"
"Papua Barat","Kabupaten Teluk Bintuni","Kaitaro","Warga Nusa I","98134"
"Papua Barat","Kabupaten Teluk Bintuni","Kaitaro","Tugarama","98134"
"Papua Barat","Kabupaten Teluk Bintuni","Aroba","Wimbro","98131"
"Papua Barat","Kabupaten Teluk Bintuni","Masyeta","Mestofu","98162"
"Papua Barat","Kabupaten Teluk Bintuni","Biscoop","Menyembru","98161"
"Papua Barat","Kabupaten Teluk Bintuni","Tomu","Sebyar Rejosasi","98156"
"Papua Barat","Kabupaten Teluk Bintuni","Tomu","Taroy","98156"
"Papua Barat","Kabupaten Teluk Bintuni","Kamundan","Kalitami I","98152"
"Papua Barat","Kabupaten Teluk Bintuni","Kamundan","Kalitami Ii","98152"
"Papua Barat","Kabupaten Teluk Bintuni","Weriagar","Mogotira","98157"
"Papua Barat","Kabupaten Teluk Bintuni","Moskona Barat","Meyerga","98154"
"Papua Barat","Kabupaten Teluk Bintuni","Moskona Barat","Istiwkem","98154"
"Papua Barat","Kabupaten Teluk Bintuni","Moskona Barat","Majnic","98154"
"Papua Barat","Kabupaten Teluk Bintuni","Meyado","Meyado","98153"
"Papua Barat","Kabupaten Teluk Bintuni","Meyado","Barma Baru","98153"
"Papua Barat","Kabupaten Teluk Bintuni","Meyado","Vasco Damneen","98153"
"Papua Barat","Kabupaten Teluk Bintuni","Moskona Timur","Sumuy","98164"
"Papua Barat","Kabupaten Teluk Wondama","Wasior","Maimari","98346"
"Papua Barat","Kabupaten Teluk Wondama","Windesi","Yopmeos","98336"
"Papua Barat","Kabupaten Teluk Wondama","Teluk Duairi","Sobey","98345"
"Papua Barat","Kabupaten Teluk Wondama","Teluk Duairi","Yopanggar","98345"
"Papua Barat","Kabupaten Teluk Wondama","Wondiboy","Wondiboy","98347"
"Papua Barat","Kabupaten Teluk Wondama","Wondiboy","Kabouw","98347"
"Papua Barat","Kabupaten Teluk Wondama","Wondiboy","Issui","98347"
"Papua Barat","Kabupaten Teluk Wondama","Rumberpon","Yombekiri I","98333"
"Papua Barat","Kabupaten Teluk Wondama","Rumberpon","Isenebuay","98333"
"Papua Barat","Kabupaten Teluk Wondama","Rumberpon","Iseren","98333"
"Papua Barat","Kabupaten Teluk Wondama","Naikere","Wosimi","98342"
"Papua Barat","Kabupaten Teluk Wondama","Naikere","Oyaa","98342"
"Papua Barat","Kabupaten Teluk Wondama","Rasiei","Rasiei","98343"
"Papua Barat","Kabupaten Teluk Wondama","Rasiei","Isey","98343"
"Papua Barat","Kabupaten Teluk Wondama","Rasiei","Uriemi","98343"
"Papua Barat","Kabupaten Teluk Wondama","Rasiei","Sasirei","98343"
"Papua Barat","Kabupaten Teluk Wondama","Rasiei","Senderawoy","98343"
"Papua Barat","Kabupaten Teluk Wondama","Kuri Wamesa","Yerenusi","98341"
"Papua Barat","Kabupaten Teluk Wondama","Kuri Wamesa","Simei","98341"
"Papua Barat","Kabupaten Teluk Wondama","Soug Jaya","Yarmatum","98334"
"Papua Barat","Kabupaten Kaimana","Kaimana","Lobo","98113"
"Papua Barat","Kabupaten Kaimana","Buruway","Nusaulan","98123"
"Papua Barat","Kabupaten Kaimana","Teluk Arguni Atas","Furnusu","98111"
"Papua Barat","Kabupaten Kaimana","Teluk Arguni Atas","Feternu","98111"
"Papua Barat","Kabupaten Kaimana","Teluk Arguni Atas","Sawi","98111"
"Papua Barat","Kabupaten Kaimana","Teluk Arguni Atas","Tugarni","98111"
"Papua Barat","Kabupaten Kaimana","Teluk Arguni Atas","Sawatawera","98111"
"Papua Barat","Kabupaten Kaimana","Teluk Arguni Atas","Warwarsi","98111"
"Papua Barat","Kabupaten Kaimana","Teluk Arguni Atas","Kensi","98111"
"Papua Barat","Kabupaten Kaimana","Teluk Arguni Atas","Tugumawa","98111"
"Papua Barat","Kabupaten Kaimana","Teluk Arguni Atas","Tiwara","98111"
"Papua Barat","Kabupaten Kaimana","Kambrau","Ubia Sermuku","98114"
"Papua Barat","Kabupaten Kaimana","Teluk Arguni Bawah","Ruara","98112"
"Papua Barat","Kabupaten Kaimana","Yamor","Ure","98122"
"Papua Barat","Kabupaten Kaimana","Yamor","Wagoha","98122"
"Papua Barat","Kabupaten Manokwari Selatan","Ransiki","Ransiki","98324"
"Papua Barat","Kabupaten Manokwari Selatan","Ransiki","Nuhuwei","98324"
"Papua Barat","Kabupaten Manokwari Selatan","Ransiki","Yamboi","98324"
"Papua Barat","Kabupaten Manokwari Selatan","Ransiki","Tobou","98324"
"Papua Barat","Kabupaten Manokwari Selatan","Ransiki","Abreso","98324"
"Papua Barat","Kabupaten Manokwari Selatan","Oransbari","Masabui","98321"
"Papua Barat","Kabupaten Manokwari Selatan","Oransbari","Masabui Ii","98321"
"Papua Barat","Kabupaten Manokwari Selatan","Neney","Aryawenmoho","98323"
"Papua Barat","Kabupaten Manokwari Selatan","Neney","Neney","98323"
"Papua Barat","Kabupaten Manokwari Selatan","Dataran Isim","Umohousi","98326"
"Papua Barat","Kabupaten Manokwari Selatan","Dataran Isim","Tohosta","98326"
"Papua Barat","Kabupaten Manokwari Selatan","Dataran Isim","Hugomot","98326"
"Papua Barat","Kabupaten Manokwari Selatan","Dataran Isim","Dihisu","98326"
"Papua Barat","Kabupaten Manokwari Selatan","Dataran Isim","Desra","98326"
"Papua Barat","Kabupaten Manokwari Selatan","Momi Waren","Nij","98322"
"Papua Barat","Kabupaten Manokwari Selatan","Tahota","Yarmatum","98325"
"Papua Barat","Kabupaten Pegunungan Arfak","Anggi","Igembai","98355"
"Papua Barat","Kabupaten Pegunungan Arfak","Anggi","Suteibey","98355"
"Papua Barat","Kabupaten Pegunungan Arfak","Anggi","Ullong","98355"
"Papua Barat","Kabupaten Pegunungan Arfak","Anggi","Mentubey","98355"
"Papua Barat","Kabupaten Pegunungan Arfak","Anggi","Ayaubey","98355"
"Papua Barat","Kabupaten Pegunungan Arfak","Anggi Gida","Krobut","98356"
"Papua Barat","Kabupaten Pegunungan Arfak","Anggi Gida","Tubyam","98356"
"Papua Barat","Kabupaten Pegunungan Arfak","Anggi Gida","Sakumi","98356"
"Papua Barat","Kabupaten Pegunungan Arfak","Anggi Gida","Sisrang","98356"
"Papua Barat","Kabupaten Pegunungan Arfak","Anggi Gida","Ngisrow","98356"
"Papua Barat","Kabupaten Pegunungan Arfak","Membey","Inyebuow","98354"
"Papua Barat","Kabupaten Pegunungan Arfak","Membey","Imbeisba","98354"
"Papua Barat","Kabupaten Pegunungan Arfak","Sururey","Sururey","98358"
"Papua Barat","Kabupaten Pegunungan Arfak","Sururey","Tuhubea","98358"
"Papua Barat","Kabupaten Pegunungan Arfak","Sururey","Sungedes","98358"
"Papua Barat","Kabupaten Pegunungan Arfak","Sururey","Dugahani","98358"
"Papua Barat","Kabupaten Pegunungan Arfak","Didohu","Dibetik","98359"
"Papua Barat","Kabupaten Pegunungan Arfak","Didohu","Sirgemeh","98359"
"Papua Barat","Kabupaten Pegunungan Arfak","Didohu","Sneremer","98359"
"Papua Barat","Kabupaten Pegunungan Arfak","Didohu","Tomstir","98359"
"Papua Barat","Kabupaten Pegunungan Arfak","Didohu","Disra","98359"
"Papua Barat","Kabupaten Pegunungan Arfak","Taige","Ansum","98357"
"Papua Barat","Kabupaten Pegunungan Arfak","Taige","Deurohu","98357"
"Papua Barat","Kabupaten Pegunungan Arfak","Taige","Taige","98357"
"Papua Barat","Kabupaten Pegunungan Arfak","Taige","Awigau","98357"
"Papua Barat","Kabupaten Pegunungan Arfak","Taige","Siskedowo","98357"
"Papua Barat","Kabupaten Pegunungan Arfak","Catubouw","Bigwaimud","98352"
"Papua Barat","Kabupaten Pegunungan Arfak","Catubouw","Mihou","98352"
"Papua Barat","Kabupaten Pegunungan Arfak","Catubouw","Sugemeh","98352"
"Papua Barat","Kabupaten Pegunungan Arfak","Catubouw","Ijigreg","98352"
"Papua Barat","Kabupaten Pegunungan Arfak","Catubouw","Binggrayud","98352"
"Papua Barat","Kabupaten Pegunungan Arfak","Catubouw","Timtouw","98352"
"Papua Barat","Kabupaten Pegunungan Arfak","Catubouw","Mieycomti","98352"
"Papua Barat","Kabupaten Pegunungan Arfak","Catubouw","Coijut","98352"
"Papua Barat","Kabupaten Pegunungan Arfak","Testega","Demuora","98350"
"Papua Barat","Kabupaten Pegunungan Arfak","Testega","Jigja","98350"
"Papua Barat","Kabupaten Pegunungan Arfak","Testega","Meigehenawu","98350"
"Papua Barat","Kabupaten Pegunungan Arfak","Testega","Meijugjijigja","98350"
"Papua Barat","Kabupaten Pegunungan Arfak","Testega","Meifokeda","98350"
"Papua Barat","Kabupaten Pegunungan Arfak","Testega","Dumbrey","98350"
"Papua Barat","Kabupaten Pegunungan Arfak","Testega","Asai Dua","98350"
"Papua Barat","Kabupaten Pegunungan Arfak","Minyambaouw","Minyambouw","98351"
"Papua Barat","Kabupaten Pegunungan Arfak","Minyambaouw","Awaibehel","98351"
"Papua Barat","Kabupaten Pegunungan Arfak","Minyambaouw","Ugjeheg","98351"
"Papua Barat","Kabupaten Pegunungan Arfak","Minyambaouw","Wamminda","98351"
"Papua Barat","Kabupaten Pegunungan Arfak","Minyambaouw","Inggramhim","98351"
"Papua Barat","Kabupaten Pegunungan Arfak","Minyambaouw","Mbingma","98351"
"Papua Barat","Kabupaten Pegunungan Arfak","Minyambaouw","Apul","98351"
"Papua Barat","Kabupaten Pegunungan Arfak","Minyambaouw","Memangker","98351"
"Papua Barat","Kabupaten Pegunungan Arfak","Minyambaouw","Ipingosi","98351"
"Papua Barat","Kabupaten Pegunungan Arfak","Minyambaouw","Pinyausi","98351"
"Papua Barat","Kabupaten Pegunungan Arfak","Minyambaouw","Sinaltousi","98351"
"Papua Barat","Kabupaten Pegunungan Arfak","Minyambaouw","Misangoisi","98351"
"Papua Barat","Kabupaten Pegunungan Arfak","Minyambaouw","Smanggei","98351"
"Papua Barat","Kabupaten Pegunungan Arfak","Minyambaouw","Bingwoyut","98351"
"Papua Barat","Kabupaten Pegunungan Arfak","Minyambaouw","Miconti","98351"
"Papua Barat","Kabupaten Pegunungan Arfak","Hingk","Ikimabou","98353"
"Papua Barat","Kabupaten Pegunungan Arfak","Hingk","Manggot","98353"
"Papua Barat","Kabupaten Pegunungan Arfak","Hingk","Minyeimemud","98353"
"Papua Barat","Kabupaten Pegunungan Arfak","Hingk","Gueipimbai","98353"
"Papua Barat","Kabupaten Pegunungan Arfak","Hingk","Aryon","98353"
"Papua Barat","Kabupaten Pegunungan Arfak","Hingk","Punggung","98353"
"Papua Barat","Kabupaten Pegunungan Arfak","Hingk","Humeisi","98353"
"Papua Barat","Kabupaten Pegunungan Arfak","Hingk","Haktiebou","98353"
"Papua Barat","Kabupaten Pegunungan Arfak","Hingk","Kwok Satu","98353"
"Papua Barat","Kabupaten Pegunungan Arfak","Hingk","Kwok Dua","98353"
"Papua Barat","Kabupaten Pegunungan Arfak","Hingk","Ngimoubri","98353"
"Papua Barat","Kabupaten Pegunungan Arfak","Hingk","Liehak","98353"
"Papua Barat","Kabupaten Pegunungan Arfak","Hingk","Tingwoikiou","98353"
"Papua Barat","Kabupaten Pegunungan Arfak","Hingk","Guwei Uti","98353"
"Papua Selatan","Kabupaten Merauke","Merauke","Samkai","99615"
"Papua Selatan","Kabupaten Merauke","Merauke","Seringgu Jaya","99619"
"Papua Selatan","Kabupaten Merauke","Merauke","Kamundu","99607"
"Papua Selatan","Kabupaten Merauke","Merauke","Kamahedoga","99606"
"Papua Selatan","Kabupaten Merauke","Merauke","Bokem","99604"
"Papua Selatan","Kabupaten Merauke","Merauke","Nggolar","99609"
"Papua Selatan","Kabupaten Merauke","Muting","Wan","99634"
"Papua Selatan","Kabupaten Merauke","Muting","Seed Agung","99634"
"Papua Selatan","Kabupaten Merauke","Muting","Enggol Jaya","99634"
"Papua Selatan","Kabupaten Merauke","Muting","Manway Bop","99634"
"Papua Selatan","Kabupaten Merauke","Muting","Afkab Makmur","99634"
"Papua Selatan","Kabupaten Merauke","Okaba","Alatep","99638"
"Papua Selatan","Kabupaten Merauke","Okaba","Duf Miraf","99638"
"Papua Selatan","Kabupaten Merauke","Okaba","Es Wambi","99638"
"Papua Selatan","Kabupaten Merauke","Kimaam","Kimaam","99641"
"Papua Selatan","Kabupaten Merauke","Kimaam","Mambum","99641"
"Papua Selatan","Kabupaten Merauke","Kimaam","Purawanderu","99641"
"Papua Selatan","Kabupaten Merauke","Kimaam","Umanderu","99641"
"Papua Selatan","Kabupaten Merauke","Kimaam","Webu","99641"
"Papua Selatan","Kabupaten Merauke","Semangga","Semangga Jaya","99631"
"Papua Selatan","Kabupaten Merauke","Semangga","Waninggap Kai","99631"
"Papua Selatan","Kabupaten Merauke","Tanah Miring","Yasa Mulya","99632"
"Papua Selatan","Kabupaten Merauke","Tanah Miring","Amun Kay","99632"
"Papua Selatan","Kabupaten Merauke","Tanah Miring","Sarmayam Indah","99632"
"Papua Selatan","Kabupaten Merauke","Tanah Miring","Ngguti Bob","99632"
"Papua Selatan","Kabupaten Merauke","Tanah Miring","Kamangi","99632"
"Papua Selatan","Kabupaten Merauke","Jagebob","Angger Permegi","99645"
"Papua Selatan","Kabupaten Merauke","Jagebob","Obaat Throw","99645"
"Papua Selatan","Kabupaten Merauke","Jagebob","Yemunain Jaya","99645"
"Papua Selatan","Kabupaten Merauke","Sota","Toray","99648"
"Papua Selatan","Kabupaten Merauke","Ulilin","Kindiki","99635"
"Papua Selatan","Kabupaten Merauke","Ulilin","Kir-ely","99635"
"Papua Selatan","Kabupaten Merauke","Ulilin","Kandrakay","99635"
"Papua Selatan","Kabupaten Merauke","Elikobal","Tanas","99633"
"Papua Selatan","Kabupaten Merauke","Elikobal","Metaat Makmur","99633"
"Papua Selatan","Kabupaten Merauke","Elikobal","Gerisar","99633"
"Papua Selatan","Kabupaten Merauke","Elikobal","Tof-tof","99633"
"Papua Selatan","Kabupaten Merauke","Kurik","Anum Bob","99646"
"Papua Selatan","Kabupaten Merauke","Kurik","Wapeko","99646"
"Papua Selatan","Kabupaten Merauke","Naukenjerai","Kuler","99621"
"Papua Selatan","Kabupaten Merauke","Malind","Kaiburse","99647"
"Papua Selatan","Kabupaten Merauke","Tubang","Yowied","99639"
"Papua Selatan","Kabupaten Merauke","Ngguti","Salam Epe","99637"
"Papua Selatan","Kabupaten Merauke","Ngguti","Yomop","99637"
"Papua Selatan","Kabupaten Merauke","Kaptel","Kwemsid","99636"
"Papua Selatan","Kabupaten Merauke","Kaptel","Bu Epe","99636"
"Papua Selatan","Kabupaten Merauke","Waan","Waan","99643"
"Papua Selatan","Kabupaten Merauke","Waan","Toor","99643"
"Papua Selatan","Kabupaten Merauke","Waan","Dafnawanga","99643"
"Papua Selatan","Kabupaten Merauke","Ilwayab","Wogekel","99640"
"Papua Selatan","Kabupaten Merauke","Ilwayab","Uli Uli","99640"
"Papua Selatan","Kabupaten Merauke","Padua","Sigad","99640"
"Papua Selatan","Kabupaten Merauke","Padua","Bamol I","99642"
"Papua Selatan","Kabupaten Merauke","Padua","Bamol Ii","99642"
"Papua Selatan","Kabupaten Merauke","Kontuar","Pembri","99643"
"Papua Selatan","Kabupaten Merauke","Kontuar","Wantarma","99643"
"Papua Selatan","Kabupaten Boven Digoel","Mandobo","Sokanggo","99674"
"Papua Selatan","Kabupaten Boven Digoel","Mindiptana","Andobit","99663"
"Papua Selatan","Kabupaten Boven Digoel","Waropko","Woropko","99684"
"Papua Selatan","Kabupaten Boven Digoel","Waropko","Inggembit","99684"
"Papua Selatan","Kabupaten Boven Digoel","Bomakia","Bomakia I","99672"
"Papua Selatan","Kabupaten Boven Digoel","Bomakia","Bomakia Ii","99672"
"Papua Selatan","Kabupaten Boven Digoel","Bomakia","Aifa","99672"
"Papua Selatan","Kabupaten Boven Digoel","Kombut","Kombut","99662"
"Papua Selatan","Kabupaten Boven Digoel","Kombut","Moukbiran","99662"
"Papua Selatan","Kabupaten Boven Digoel","Iniyandit","Wariktop","99661"
"Papua Selatan","Kabupaten Boven Digoel","Iniyandit","Ogenetan","99661"
"Papua Selatan","Kabupaten Boven Digoel","Arimop","Ginggimop","99671"
"Papua Selatan","Kabupaten Boven Digoel","Ambatkwi","Kolopkam","99681"
"Papua Selatan","Kabupaten Boven Digoel","Ambatkwi","Awaken","99681"
"Papua Selatan","Kabupaten Boven Digoel","Yaniruma","Manggemahe","99685"
"Papua Selatan","Kabupaten Boven Digoel","Yaniruma","Fefero","99685"
"Papua Selatan","Kabupaten Boven Digoel","Subur","Kaisa","99653"
"Papua Selatan","Kabupaten Boven Digoel","Subur","Wagai","99653"
"Papua Selatan","Kabupaten Boven Digoel","Ninati","Yetetko","99683"
"Papua Selatan","Kabupaten Boven Digoel","Kawagit","Kawagit","99654"
"Papua Selatan","Kabupaten Boven Digoel","Kawagit","Kombay","99654"
"Papua Selatan","Kabupaten Boven Digoel","Kawagit","Biwage 1","99654"
"Papua Selatan","Kabupaten Boven Digoel","Kawagit","Biwage 2","99654"
"Papua Selatan","Kabupaten Mappi","Obaa","Kadam/oyim","99870"
"Papua Selatan","Kabupaten Mappi","Obaa","Tokhom","99870"
"Papua Selatan","Kabupaten Mappi","Obaa","Wairu","99870"
"Papua Selatan","Kabupaten Mappi","Mambioman Bapai","Agham","99873"
"Papua Selatan","Kabupaten Mappi","Mambioman Bapai","Waghien/koba","99873"
"Papua Selatan","Kabupaten Mappi","Mambioman Bapai","Khatan","99873"
"Papua Selatan","Kabupaten Mappi","Mambioman Bapai","Magabag","99873"
"Papua Selatan","Kabupaten Mappi","Mambioman Bapai","Tereyemu","99873"
"Papua Selatan","Kabupaten Mappi","Citak-mitak","Bidnew","99875"
"Papua Selatan","Kabupaten Mappi","Citak-mitak","Tamanin","99875"
"Papua Selatan","Kabupaten Mappi","Edera","Gimikya","99852"
"Papua Selatan","Kabupaten Mappi","Haju","Sogope","99881"
"Papua Selatan","Kabupaten Mappi","Haju","Omuro","99881"
"Papua Selatan","Kabupaten Mappi","Haju","Okor","99881"
"Papua Selatan","Kabupaten Mappi","Haju","Semtaipim","99881"
"Papua Selatan","Kabupaten Mappi","Haju","Geiripim","99881"
"Papua Selatan","Kabupaten Mappi","Haju","Paghai","99881"
"Papua Selatan","Kabupaten Mappi","Assue","Khanami","99874"
"Papua Selatan","Kabupaten Mappi","Assue","Asaren","99874"
"Papua Selatan","Kabupaten Mappi","Kaibar","Amazu","99876"
"Papua Selatan","Kabupaten Mappi","Passue","Tokhompatu","99871"
"Papua Selatan","Kabupaten Mappi","Passue","Kotup","99871"
"Papua Selatan","Kabupaten Mappi","Passue","Rimba Jaya/gayu","99871"
"Papua Selatan","Kabupaten Mappi","Minyamur","Kayagai","99872"
"Papua Selatan","Kabupaten Mappi","Minyamur","Ati","99872"
"Papua Selatan","Kabupaten Mappi","Minyamur","Taragai","99872"
"Papua Selatan","Kabupaten Mappi","Venaha","Sahapikya","99854"
"Papua Selatan","Kabupaten Mappi","Venaha","Pies","99854"
"Papua Selatan","Kabupaten Mappi","Syahcame","Homlikia","99853"
"Papua Selatan","Kabupaten Mappi","Yakomi","Hebeske","99855"
"Papua Selatan","Kabupaten Asmat","Agats","Yomoth","99777"
"Papua Selatan","Kabupaten Asmat","Agats","Bismam","99777"
"Papua Selatan","Kabupaten Asmat","Agats","Beriten","99777"
"Papua Selatan","Kabupaten Asmat","Atsj","Atsj","99775"
"Papua Selatan","Kabupaten Asmat","Atsj","Sogoni","99775"
"Papua Selatan","Kabupaten Asmat","Atsj","Bipim","99775"
"Papua Selatan","Kabupaten Asmat","Atsj","Yasiuw","99775"
"Papua Selatan","Kabupaten Asmat","Atsj","Bakasai","99775"
"Papua Selatan","Kabupaten Asmat","Sawa Erma","Mumugi Ii","99783"
"Papua Selatan","Kabupaten Asmat","Akat","Ayam","99779"
